point_index,d_a_meV,d_b_meV,d_c_meV,v3_ab_common_meV,v3_ab_orbital_selective_meV,v3_c_meV,solver_iterations,solver_residual_norm_meV,kspace_v3_ab_common_meV,kspace_v3_ab_orbital_selective_meV,kspace_v3_c_meV,kspace_d_a_meV,kspace_d_b_meV,kspace_d_c_meV
462,-19.73207534295726,10.735974842928227,8.49182866474844,-4.498050250014516,-15.234025092942744,8.49182866474844,3,1.0658141036401504e-14,-5.1275503299454686,-16.94099562128304,9.876855590237641,-22.068545951228508,11.813445291337572,9.876855590237641
463,-19.51802268676144,10.397353102231651,8.587032660230296,-4.560334792264894,-14.957687894496548,8.587032660230296,3,1.5072887603364242e-14,-4.9920413888638695,-16.853627741775092,9.53729351692414,-21.84566913063896,11.861586352911223,9.53729351692414
464,-19.296846564835263,10.053071588641805,8.679990107323912,-4.62188748809673,-14.674959076738531,8.679990107323912,3,2.1390168887322676e-14,-4.850330237619368,-16.71296438949166,9.145720814627905,-21.563294627111027,11.862634151872292,9.145720814627905
465,-19.068866785791467,9.703424095944293,8.770761380322693,-4.682721344923587,-14.38614544086788,8.770761380322693,3,3.972054645195637e-15,-4.710281243784363,-16.51080067906028,8.737865431050613,-21.221081922844643,11.80051943527592,8.737865431050613
466,-18.834424655574924,9.348727026674922,8.859407387771391,-4.742848814450001,-14.091575841124923,8.859407387771391,4,8.881784197001252e-15,-4.57784278927359,-16.248379248996805,8.3541440015156,-20.826222038270394,11.670536459723216,8.3541440015156
467,-18.593879236017173,8.989319690830046,8.945985476793034,-4.802279772593564,-13.791599463423609,8.945985476793034,4,9.565974336450906e-15,-4.457084903965264,-15.935651782068922,8.033656405886301,-20.392736686034183,11.478566878103658,8.033656405886301
468,-18.34760385136757,8.625564552445988,9.030545634454276,-4.861019649460791,-13.48658420190678,9.030545634454276,3,5.3290705182007506e-15,-4.350416716208192,-15.589149112774878,7.8069801310404685,-19.93956582898307,11.238732396566686,7.8069801310404685
469,-18.09598285829937,8.257847414469332,9.113127011344384,-4.91906772191502,-13.176915136384352,9.113127011344384,4,2.040878629308206e-14,-4.258881101283418,-15.22883921309626,7.689190355839399,-19.48772031437968,10.969958111812842,7.689190355839399
470,-17.839408684017226,7.886577532981118,9.19375478103558,-4.976415575518054,-12.862993108499172,9.19375478103558,3,3.972054645195637e-15,-4.182459803196389,-14.87455197307711,7.674962117984836,-19.057011776273498,10.692092169880722,7.674962117984836
471,-17.57827912815618,7.512187652339668,9.272437339659238,-5.033045737908256,-12.545233390247924,9.272437339659238,5,1.6758116906701664e-14,-4.120354326403529,-14.542658314847644,7.737538767062172,-18.66301264125117,10.422303988444115,7.737538767062172
472,-17.312994917127433,7.135133953088414,9.349163842521682,-5.08893048201951,-12.224064435107923,9.349163842521682,5,2.1390168887322676e-14,-4.071229816316394,-14.243636975148267,7.832629855942318,-18.31486679146466,10.172407158831874,7.832629855942318
473,-17.04395749430187,6.755895904470281,9.423902069429843,-5.144030794915795,-11.899926699386077,9.423902069429843,3,1.2932072993408848e-14,-4.033420777881104,-13.980928102619975,7.907023296397664,-18.01434888050108,9.947507324738872,7.907023296397664
474,-16.771567025737845,6.374976013054564,9.496596607049266,-5.1982955063416405,-11.573271519396204,9.496596607049266,5,7.32410687763558e-15,-4.005101670250804,-13.751122047068245,7.910219204033074,-17.75622371731905,9.746020376817441,7.910219204033074
475,-16.496220598830806,5.992899458291104,9.567167334988277,-5.251660570269851,-11.244560028560954,9.567167334988277,5,7.32410687763558e-15,-3.984425604608391,-13.545191490456771,7.806241447797232,-17.529617095065163,9.56076588584838,7.806241447797232
476,-16.21831059006412,5.6102136047379805,9.635508202173083,-5.30404849266307,-10.91426209740105,9.635508202173083,5,7.105427357601002e-15,-3.9696332403633807,-13.350279960983196,7.582442745728049,-17.319913201346576,9.380646720619815,7.582442745728049
477,-15.938223177753184,5.2274873792707455,9.701486281234937,-5.35536789924122,-10.582855278511964,9.701486281234937,5,7.944109290391274e-15,-3.959133046955659,-13.151583297321421,7.252810016118542,-17.11071634427708,9.192450250365763,7.252810016118542
478,-15.65633697610622,4.845310499776907,9.764941090871332,-5.405513238164656,-10.250823737941564,9.764941090871332,3,0.0,-3.951553919606239,-12.934072124201327,6.854823623549108,-16.885626043807566,8.982518204595088,6.854823623549108
479,-15.373021767914102,4.464292539698057,9.825684179272889,-5.454364614108022,-9.91865715380608,9.825684179272889,5,1.551136925266137e-14,-3.9457716443569226,-12.684077033020062,6.440802544991302,-16.629848677376984,8.73830538866314,6.440802544991302
480,-15.08863731458788,4.085061810342421,9.88349896556228,-5.501787752122729,-9.58684956246515,9.88349896556228,5,1.0695084443661336e-14,-3.9409115744283185,-12.390933108522699,6.06621376685419,-16.33184468295102,8.45002153409438,6.06621376685419
481,-14.803532223995088,3.708264040212418,9.93814084059931,-5.547634091891335,-9.255898132103752,9.93814084059931,3,8.881784197001252e-15,-3.9363307537689014,-12.048842526496887,5.778114183807473,-15.985173280265789,8.112511772727986,5.778114183807473
482,-14.51804285852444,3.33456082776151,9.989337533323893,-5.591741015381465,-8.926301843142976,9.989337533323893,4,7.160723346098895e-15,-3.9315833525351747,-11.65885667440033,5.606552631990951,-15.590440026935504,7.727273321865155,5.606552631990951
483,-14.232492267994049,2.964627841126713,10.036789753858605,-5.633932213433668,-8.59856005456038,10.036789753858605,3,3.972054645195637e-15,-3.9263735566946094,-11.230513458921216,5.560609171659687,-15.156887015615826,7.3041399022266065,5.560609171659687
484,-13.947189134379853,2.5991527356318063,10.0801721297125,-5.674018199374022,-8.27317093500583,10.0801721297125,3,8.881784197001252e-15,-3.9205000121400473,-10.78237422724018,5.629274530141287,-14.702874239380227,6.861874215100132,5.629274530141287
485,-13.662426717872709,2.238832757427604,10.119134456387012,-5.711796980222552,-7.950629737650155,10.119134456387012,3,6.4047456679787536e-15,-3.913795694778224,-10.340666642406937,5.786100548819337,-14.254462337185162,6.4268709476287125,5.786100548819337
486,-13.378481796471512,1.8843719997747324,10.15330328824779,-5.74705489834839,-7.631426898123122,10.15330328824779,6,1.475552811121985e-14,-3.906066838530508,-9.935554975872765,5.995841071675154,-13.841621814403274,6.029488137342257,5.995841071675154
487,-13.095613594186968,1.5364782775024164,10.182283899366292,-5.779567658342276,-7.316045935844692,10.182283899366292,4,7.944109290391274e-15,-3.8970344640189105,-9.595204326695207,6.221243257863774,-13.492238790714117,5.698169862676297,6.221243257863774
488,-12.814062695961145,1.1958595854543814,10.205662646789197,-5.809101555253381,-7.004961140707763,10.205662646789197,3,7.105427357601002e-15,-3.886282205577427,-9.338627873350964,6.428594365812449,-13.22491007892839,5.452345667773537,6.428594365812449
489,-12.534049950580672,0.8632201086917559,10.223009769908174,-5.835414920944458,-6.698635029636214,10.223009769908174,4,1.467511591522657e-14,-3.87321452781386,-9.169054814529511,6.591307334031285,-13.04226934234337,5.295840286715651,6.591307334031285
490,-12.25577536613389,0.5392557563146378,10.233882658783632,-5.8582598049096255,-6.397515561224264,10.233882658783632,5,2.1683198553528094e-14,-3.85702994743989,-9.069939217751879,6.691475519722871,-12.926969165191768,5.212909270311989,6.691475519722871
491,-11.97941700585559,0.2246491974655891,10.237829620868323,-5.877383904195,-6.10203310166059,10.237829620868323,4,1.004859173557616e-14,-3.836714347530043,-9.005497661141339,6.719773806933428,-12.842212008671382,5.168783313611296,6.719773806933428
492,-11.705129895393302,-0.0799356121750919,10.23439416902022,-5.892532753784197,-5.812597141609105,10.23439416902022,5,3.552713678800501e-15,-3.8110596795002167,-8.926710007275032,6.6742809526068285,-12.737769686775248,5.115650327774816,6.6742809526068285
493,-11.433044955450836,-0.373859411947947,10.223119843469854,-5.903452183699392,-5.529592771751445,10.223119843469854,5,6.217248937900877e-15,-3.7787131158610756,-8.782170417226858,6.558789984275298,-12.560883533087933,5.003457301365783,6.558789984275298
494,-11.163267976185375,-0.6565141076585782,10.203555566115892,-5.909891041921977,-5.253376934263399,10.203555566115892,3,8.379058453350832e-15,-3.7382609510993596,-8.531433705374225,6.381045880169312,-12.269694656473584,4.793172754274865,6.381045880169312
495,-10.895878651376538,-0.9273296945242966,10.175261506945215,-5.911604172950417,-4.984274478426121,10.175261506945215,6,4.440892098500626e-15,-3.688350263080478,-8.157168791213843,6.151186809796398,-11.845519054294321,4.468818528133365,6.151186809796398
496,-10.630929690919777,-1.1857815699630263,10.13781541963313,-5.9083556304414016,-4.722574060478375,10.13781541963313,4,1.9459014222361976e-14,-3.6278496470640196,-7.672122615033742,5.880523721287926,-11.29997226209776,4.0442729679697225,5.880523721287926
497,-10.368446029265549,-1.4313981491133267,10.090819376993672,-5.899922089189436,-4.468523940076111,10.090819376993672,4,1.0395861869767154e-14,-3.5560483498827757,-7.117972067363912,5.580697323993758,-10.674020417246687,3.561923717481136,5.580697323993758
498,-10.108424144665118,-1.663768669733486,10.033906807945831,-5.886096407199302,-4.222327737465816,10.033906807945831,3,8.747542958250513e-15,-3.4728909223353996,-6.555460957243184,5.263200875679972,-10.028351879578583,3.0825700349077847,5.263200875679972
499,-9.850831499158067,-1.88255104805634,9.966749707666358,-5.866691273607204,-3.9841402255508647,9.966749707666358,5,2.8591206918129104e-14,-3.379241946118571,-6.048091176634797,4.939237783654795,-9.427333122753367,2.668849230516226,4.939237783654795
500,-9.595606101878303,-2.087479625702371,9.889065863759123,-5.8415428637903375,-3.754063238087967,9.889065863759123,3,7.160723346098895e-15,-3.277172063938578,-5.644013730714409,4.619877779718941,-8.921185794652988,2.366841666775831,4.619877779718941
501,-9.342656188302009,-2.278372632703089,9.800625916270397,-5.810514410502548,-3.532141777799459,9.800625916270397,5,3.996802888650564e-15,-3.1702516993029604,-5.361659184057757,4.316469951894389,-8.531910883360718,2.1914074847547966,4.316469951894389
502,-9.091859995481483,-2.4551391860403493,9.701260051144889,-5.773499590760917,-3.318360404720567,9.701260051144889,4,3.66205343881779e-15,-3.063831458607981,-5.183589380443879,4.041255799937863,-8.247420839051859,2.1197579218358977,4.041255799937863
503,-8.84306559821921,-2.617785649720697,9.59086411824346,-5.730425623969953,-3.112639974249257,9.59086411824346,3,8.140289677804162e-15,-2.965277130284336,-5.060356323820089,3.8080963212157704,-8.025633454104424,2.0950791935357524,3.8080963212157704
504,-8.59609075376559,-2.7664212036835405,9.469404968944623,-5.681255978724566,-2.914834775041025,9.469404968944623,3,1.3937610911152391e-14,-2.8841116227918127,-4.922828471668143,3.633183859881756,-7.806940094459955,2.03871684887633,3.633183859881756
505,-8.350722683266913,-2.901262506414506,9.336924826564896,-5.625992594840709,-2.724730088426204,9.336924826564896,3,1.633499927122763e-14,-2.8319963571420037,-4.698772506453387,3.5355560571818327,-7.530768863595391,1.866776149311383,3.5355560571818327
506,-8.10671769707965,-3.022637390650166,9.193544536236118,-5.564677543864908,-2.5420401532147423,9.193544536236118,4,4.720733054568282e-15,-2.8224629646209203,-4.328459556238663,3.5371745007094666,-7.150922520859583,1.5059965916177425,3.5371745007094666
507,-7.863800548236735,-3.130987602626179,9.039465589104044,-5.4973940754314565,-2.366406472805278,9.039465589104044,5,1.3368855554576671e-14,-2.8702886537032293,-3.7749923039786277,3.6622899011887613,-6.645280957681857,0.9047036502753985,3.6622899011887613
508,-7.62166337341529,-3.2268706817099084,8.874970877165342,-5.4242670275626,-2.197396345852691,8.874970877165342,3,1.544128260874241e-14,-2.990406226449188,-3.0274214702833016,3.935812629666755,-6.017827696732489,0.03701524383411359,3.935812629666755
509,-7.37996405266802,-3.310961177429077,8.700424207137512,-5.3454626150485485,-2.034501437619472,8.700424207137512,5,8.498827956506644e-15,-3.196268427125069,-2.097503687388208,4.3804745755638175,-5.293772114513277,-1.0987647397368612,4.3804745755638175
510,-7.13832378593732,-3.3840515137942293,8.51626868139153,-5.261187649865775,-1.8771361360715453,8.51626868139153,5,2.1614876153176175e-14,-3.4976645077251587,-1.0130478052843384,5.012741277005384,-4.510712313009497,-2.48461670244082,5.012741277005384
511,-6.896323642608337,-3.447052937030577,8.323024138432244,-5.171688289819457,-1.72463535278888,8.323024138432244,5,1.5338766736024342e-14,-3.898128354898861,0.18852751814922364,5.837737417236594,-3.709600836749637,-4.086655873048084,5.837737417236594
512,-6.653499784857507,-3.500997126182713,8.121283933248948,-5.077248455520111,-1.5762513293373968,8.121283933248948,3,3.1846375417406734e-14,-4.392279412538995,1.4636748211928015,6.843875472449719,-2.9286045913461938,-5.855954233731797,6.843875472449719
513,-6.409336988416791,-3.5470392155593613,7.911711430224513,-4.978188101988076,-1.4311488864287147,7.911711430224513,4,2.150346091827696e-14,-4.963666521135641,2.7624590047180404,7.998356426023267,-2.201207516417601,-7.726125525853682,7.998356426023267
514,-6.163259973778289,-3.5864631906981264,7.695036683400684,-4.874861582238208,-1.2883983915400814,7.695036683400684,3,1.3111169939956546e-14,-5.5838677105033145,4.026034506470681,9.245093927673922,-1.557833204032634,-9.609902216973996,9.245093927673922
515,-5.914621898889071,-3.620690904799819,7.472053902187314,-4.7676564018444445,-1.146965497044626,7.472053902187314,5,2.177058251379776e-14,-6.213630043022075,5.184977836899292,10.506684593970682,-1.028652206122783,-11.398607879921368,10.506684593970682
516,-5.66268912330373,-3.651296369025191,7.243620465957197,-4.656992746164461,-1.0056963771392695,7.243620465957197,5,4.329869796038111e-15,-6.806605000017521,6.161933616503466,11.691589894596651,-0.644671383514055,-12.968538616520988,11.691589894596651
517,-5.406620989479239,-3.6800275778172136,7.010658494450948,-4.543324283648227,-0.8632967058310128,7.010658494450948,4,3.209831219901161e-14,-7.315691422515758,6.880787474754163,12.706598469364346,-0.4349039477615948,-14.19647889726992,12.706598469364346
518,-5.14544280713184,-3.7088390735140417,6.774160364244971,-4.427140940322941,-0.718301866808899,6.774160364244971,3,3.902177292618645e-14,-7.701197712306627,7.282015120964992,13.473019474512151,-0.4191825913416345,-14.983212833271619,13.473019474512151
519,-4.878009349002457,-3.739939963163693,6.535200192604206,-4.308974656083075,-0.5690346929193819,6.535200192604206,3,3.9241005173051e-14,-7.939182790936767,7.340781454832627,13.94333119958142,-0.59840133610414,-15.279964245769396,13.94333119958142
520,-4.602954757000185,-3.7758645837814497,6.294954383985886,-4.189409670390817,-0.4135450866093675,6.294954383985886,4,2.893829909823105e-14,-8.027753760508093,7.081948885751474,14.113825106630022,-0.945804874756619,-15.109702646259567,14.113825106630022
521,-4.318622428458307,-3.8195772265198498,6.0547362194493575,-4.069099827489078,-0.2495226009692284,6.0547362194493575,4,2.3858173587337662e-14,-7.98912037494269,6.585560770870598,14.02881522857702,-1.4035596040720923,-14.574681145813287,14.02881522857702
522,-4.0229644714278505,-3.8746297352365087,5.816052893424109,-3.94879710333218,-0.0741673680956709,5.816052893424109,4,2.5806894800282333e-14,-7.866017518419442,5.9782522945042365,13.773600741953448,-1.8877652239152054,-13.844269812923677,13.773600741953448
523,-3.713393243930815,-3.945404349828367,5.580699883164608,-3.829398796879591,0.1160055529487762,5.580699883164608,4,1.517719948885615e-14,-7.712604599186608,5.410151974152273,13.45637136691434,-2.302452625034335,-13.12275657333888,13.45637136691434
524,-3.3865543404864136,-4.03750020875014,5.35092042865111,-3.712027274618277,0.3254729341318629,5.35092042865111,4,3.3916904561568424e-14,-7.581709527507362,5.0219115786003306,13.182776461402351,-2.5597979489070317,-12.603621106107692,13.182776461402351
525,-3.037964624536247,-4.158374935963922,5.129685146832434,-3.5981697802500845,0.5602051557138374,5.129685146832434,4,4.278033777464535e-14,-7.511675090974937,4.9106441117463175,13.029673726795291,-2.6010309792286197,-12.422319202721255,13.029673726795291
526,-2.661405280712718,-4.318468345683301,4.9212087875340425,-3.489936813198009,0.8285315324852911,4.9212087875340425,4,4.587895062396223e-14,-7.516501888620506,5.1049784568055845,13.025455539818356,-2.4115234318149215,-12.62148034542609,13.025455539818356
527,-2.2478402706999834,-4.53330925344304,4.731975503320497,-3.390574762071512,1.1427344913715285,4.731975503320497,5,1.591302455776226e-14,-7.5821958185460625,5.557309962373868,13.142778879213664,-2.0248858561721947,-13.13950578091993,13.142778879213664
528,-1.7833433783714985,-4.827823702899958,4.572974128401865,-3.305583540635729,1.52224016226423,4.572974128401865,4,1.464821375527116e-14,-7.670423675933599,6.156200466063963,13.305907812768089,-1.5142232098696367,-13.826624141997563,13.305907812768089
529,-1.2447871145681328,-5.246170370183178,4.46522249876324,-3.2454787423756555,2.000691627807522,4.46522249876324,5,7.160723346098895e-15,-7.728381521480777,6.755573252164296,13.410467987495585,-0.9728082693164817,-14.483954773645074,13.410467987495585
530,-0.5903938261147618,-5.877252861493039,4.45583087379977,-3.233823343803901,2.6434295176891385,4.45583087379977,4,1.5306589719811546e-14,-7.701977804124694,7.2121760711926575,13.349798434773223,-0.48980173293203677,-14.914153875317352,13.349798434773223
531,0.2538871650830467,-6.922121032207213,4.671780413538791,-3.334116933562083,3.5880040986451296,4.671780413538791,4,2.864289338439558e-14,-7.5486500762348205,7.420579304466493,13.040518976893964,-0.1280707717683276,-14.969229380701314,13.040518976893964
532,1.2609353968076455,-8.622434601838671,5.381830981821562,-3.680749602515513,4.941684999323159,5.381830981821562,6,1.1374233532693354e-14,-7.246573482656237,7.336333724754573,12.440818793819627,0.08976024209833522,-14.582907207410809,12.440818793819627
533,1.9133708879184856,-10.19549421631528,6.320640614125886,-4.141061664198397,6.054432552116883,6.320640614125886,7,5.2814885788587084e-14,-6.798409840106151,6.9820447170993996,11.55776800001035,0.18363487699324832,-13.780454557205552,11.55776800001035
534,2.1799072349652144,-11.147086324458732,7.025257328262154,-4.48358954474676,6.6634967797119735,7.025257328262154,9,2.600103451354209e-14,-6.229498997349085,6.436324219317685,10.443475954178568,0.2068252219686002,-12.66582321666677,10.443475954178568
535,2.273588070731804,-11.727049682544662,7.532449205072552,-4.726730805906429,7.000318876638233,7.532449205072552,4,2.8435583831733384e-14,-5.581874877810391,5.810046200218005,9.18289359458789,0.22817132240761406,-11.391921078028396,9.18289359458789
536,2.281128615037082,-12.089236334710138,7.909323856518504,-4.904053859836528,7.18518247487361,7.909323856518504,3,3.0305716026480415e-11,-4.906267796531199,5.216856898232604,7.8776209586690715,0.31058910170140486,-10.123124694763803,7.8776209586690715
537,2.237665788417889,-12.307347201558375,8.19441394281953,-5.034840706570244,7.272506494988133,8.19441394281953,3,7.144450012858586e-13,-4.254230466371889,4.745209847532482,6.630031735511635,0.49097938116059314,-8.999440313904373,6.630031735511635
538,2.1599058320346445,-12.420854943687797,8.410452461964042,-5.130474555826576,7.29038038786122,8.410452461964042,6,1.5072887603364242e-14,-3.671891466981715,4.437821954467842,5.530753903349306,0.765930487486127,-8.109713421449557,5.530753903349306
539,2.0567579025516,-12.45320608308872,8.571941325710243,-5.19822409026856,7.254981992820159,8.571941325710243,3,2.5634374071724532e-14,-3.195949506462151,4.282228548628015,4.650756017895179,1.086279042165864,-7.478178055090166,4.650756017895179
540,1.9333179791992232,-12.419438614397505,8.688785116777787,-5.24306031759914,7.176378296798363,8.688785116777787,5,2.6407442894293542e-14,-2.851725835477618,4.213771961257213,4.037684637991993,1.362046125779595,-7.065497796734831,4.037684637991993
541,1.7925920080217752,-12.329745773372991,8.768131769506347,-5.2685768826756085,7.061168890697385,8.768131769506347,3,7.32410687763558e-15,-2.6526245837850566,4.1302352503578525,3.7151453323254637,1.477610666572796,-6.78285983414291,3.7151453323254637
542,1.6363245683218,-12.191306266084505,8.815374192368159,-5.277490848881351,6.913815417203152,8.815374192368159,3,1.2809491335957507e-14,-2.600283165262041,3.9154501944051403,3.6834591073260197,1.3151670291430992,-6.515733359667181,3.6834591073260197
543,1.4654264719931291,-12.00929184879342,8.834730311524702,-5.2719326884001445,6.737359160393274,8.834730311524702,3,3.726117541341095e-14,-2.684952629290829,3.467515195164106,3.920910487527605,0.7825625658732771,-6.152467824454934,3.920910487527605
544,1.2802020246314738,-11.787447009769018,8.829595557676033,-5.253622492568772,6.533824517200246,8.829595557676033,6,1.3293037379376718e-14,-2.886061367159766,2.725901296195469,4.3853012848505015,-0.16016007096429696,-5.611962663355235,4.3853012848505015
545,1.0804647617275105,-11.528425469604809,8.802763699356042,-5.223980353938649,6.30444511566616,8.802763699356042,6,1.5888218580782548e-14,-3.173284145727312,1.691146236284162,5.01634637941734,-1.4821379094431502,-4.8644303820114745,5.01634637941734
546,0.8655822302184247,-11.2339735586509,8.756565510896628,-5.184195664216237,6.049777894434662,8.756565510896628,6,3.3327408458372294e-14,-3.508593262374372,0.4316120567815672,5.739770260337966,-3.0769812055928045,-3.940205319155939,5.739770260337966
547,0.6344664433174442,-10.905002565248283,8.692950740709252,-5.13526806096542,5.769734504282865,8.692950740709252,6,1.5219760714580828e-13,-3.8496266457484527,-0.9257467464708209,6.473726341070054,-4.775373392219274,-2.923879899277632,6.473726341070054
548,-10.434894893615873,0.5192250540137,8.373143173216002,-4.957834919801086,-5.477059973814787,8.373143173216002,6,2.578166400252754e-13,-4.1543037203741955,-2.21974835748317,7.137428773695207,-6.374052077857366,-1.9345553628910257,7.137428773695207
549,-9.89922508598468,0.4416853369625936,7.950837749176286,-4.728769874511043,-5.170455211473637,7.950837749176286,6,1.6615347194420745e-13,-4.386101808605068,-3.289268405782187,7.660934425163515,-7.6753702143872555,-1.0968334028228814,7.660934425163515
550,-9.366554199709222,0.3184029401194503,7.577986273652078,-4.524075629794886,-4.842478569914336,7.577986273652078,6,1.4803565768773316e-13,-4.518985887509752,-4.008893695648419,7.994236051112767,-8.527879583158171,-0.5100921918613324,7.994236051112767
551,-8.834747966338835,0.1469125982293339,7.254864946343291,-4.343917684054751,-4.490830282284084,7.254864946343291,6,1.83438411389511e-13,-4.540855997736121,-4.3164443496668445,8.113586685115505,-8.857300347402965,-0.22441164806927638,8.113586685115505
552,-8.299586307047543,-0.0781196511193169,6.982531747841644,-4.18885297908343,-4.1107333279641125,6.982531747841644,8,7.32410687763558e-15,-4.454629153178779,-4.224913220829126,8.023437540398564,-8.679542374007905,-0.22971593234965315,8.023437540398564
553,-7.7533685851487615,-0.366867394731085,6.763402708238512,-4.060117989939923,-3.693250595208838,6.763402708238512,4,1.7495085916501026e-14,-4.276645457583653,-3.8158974458898975,7.7534261712185515,-8.09254290347355,-0.46074801169375545,7.7534261712185515
554,-7.181624579229989,-0.7390023026217535,6.602621429762522,-3.960313440925871,-3.221311138304117,6.602621429762522,4,3.972054645195637e-15,-4.032788423784983,-3.21706861352138,7.351142330566931,-7.249857037306363,-0.815719810263603,7.351142330566931
555,-6.553384518465149,-1.2372922279603948,6.511927314395296,-3.895338373212772,-2.6580461452523774,6.511927314395296,7,1.1374233532693354e-14,-3.753291104763735,-2.570716387247937,6.872471160054178,-6.324007492011672,-1.1825747175157981,6.872471160054178
556,-5.776769025841649,-1.9885489381544328,6.526193332064453,-3.882658981998041,-1.894110043843608,6.526193332064453,8,7.32410687763558e-15,-3.4674664764460066,-2.0023882794671497,6.371804532563619,-5.469854755913156,-1.4650781969788569,6.371804532563619
557,-4.379715269440367,-3.6336656838703982,6.814189837109526,-4.006690476655383,-0.3730247927849843,6.814189837109526,10,0.0436948913800861,-3.1994846292420482,-1.5976419842611316,5.894195839461429,-4.797126613503179,-1.6018426449809167,5.894195839461429
558,-4.313330884271458,-3.4560826241144733,6.610404005876915,-3.884706754192966,-0.4286241300784925,6.610404005876915,4,0.2163990111929915,-2.965898385552989,-1.3915842169087211,5.470754652943088,-4.35748260246171,-1.5743141686442677,5.470754652943088
559,-4.179000920606772,-3.3220034833235603,6.382363560443729,-3.7505022019651664,-0.428498718641606,6.382363560443729,4,0.3787657940604236,-2.775069561357485,-1.3716187850800756,5.117561774223188,-4.146688346437561,-1.4034507762774096,5.117561774223188
560,-4.144593964904743,-3.133349598334973,6.199796985816381,-3.6389717816198575,-0.5056221832848848,6.199796985816381,5,0.5529367610365916,-2.628163520516116,-1.4902008745038196,4.837489348643451,-4.118364395019936,-1.1379626460122962,4.837489348643451
561,-3.9827714747567096,-2.972934532327507,5.918117645698064,-3.4778530035421085,-0.5049184712146013,5.918117645698064,5,0.698616065712109,-2.5210940457646087,-1.6824303204224795,4.623782785065783,-4.2035243661870885,-0.8386637253421292,4.623782785065783
562,-3.9183909967618433,-2.816512780141449,5.737875763020386,-3.3674518884516464,-0.5509391083101971,5.737875763020386,5,0.8612844343866416,-2.446751532802693,-1.8832622326310458,4.4641706925361095,-4.330013765433739,-0.5634893001716472,4.4641706925361095
563,-3.798877047612648,-2.702836301196941,5.545185919610432,-3.2508566744047944,-0.5480203732078532,5.545185919610432,4,1.0134599020602602,-2.39698566024178,-2.040517121452564,4.344524488954348,-4.437502781694343,-0.3564685387892159,4.344524488954348
564,-3.894023664240112,-2.572180665075112,5.509775443476565,-3.233102164657612,-0.6609214995824999,5.509775443476565,2,1.205445250815431,-2.3640433591528107,-2.1219238082738467,4.251513920483174,-4.485967167426658,-0.24211955087896397,4.251513920483174
565,-3.9997190633666007,-2.423069251308553,5.4664380190472,-3.211394157337577,-0.7883249060290236,5.4664380190472,1,1.4020972613926912,-2.341389309625899,-2.116342868385436,4.1741232164884,-4.4577321780113355,-0.22504644124046314,4.1741232164884
566,-3.598638754598373,-2.239134309530011,5.00177138207173,-2.918886532064192,-0.679752222534181,5.00177138207173,5,1.443233886048209,-2.323997565324746,-2.0305997987067292,4.104190819576261,-4.354597364031475,-0.29339776661801675,4.104190819576261
567,-3.649702027968103,-2.1681796817553987,4.981889706495503,-2.9089408548617506,-0.7407611731063521,4.981889706495503,1,1.611189646143699,-2.3082797343480426,-1.8838677473749823,4.036277502274403,-4.192147481723024,-0.42441198697306026,4.036277502274403
568,-3.729780595224791,-2.0561307249306795,4.949957849238087,-2.8929556600777357,-0.8368249351470558,4.949957849238087,1,1.778641106862197,-2.2918207702852453,-1.7014179569693881,3.9671778894834677,-3.9932387272546332,-0.5904028133158572,3.9671778894834677
569,-3.819198784612512,-1.9295328364511315,4.912835634333341,-2.8743658105318213,-0.94483297408069,4.912835634333341,1,1.942360347841344,-2.2730566222246784,-1.5090685163457036,3.8953221501974205,-3.782125138570382,-0.7639881058789748,3.8953221501974205
570,-3.87121320577297,-1.8548278636734037,4.890183177633156,-2.8630205347231867,-1.0081926710497835,4.890183177633156,1,2.099962333054262,-2.2509772751026698,-1.3290697935095885,3.8202206454699903,-3.5800470686122585,-0.9219074815930812,3.8202206454699903
571,-3.655960822657382,-1.6911556181746297,4.705078513263035,-2.6735582204160058,-0.9824026022413762,4.705078513263035,5,2.1535884050130933,-2.22489352859283,-1.1776481993835548,3.742020604916648,-3.402541727976385,-1.0472453292092754,3.742020604916648
572,-3.750104208002738,-1.5569430037119705,4.665027457504703,-2.6535236058573544,-1.096580602145384,4.665027457504703,1,2.289192519040706,-2.1942748260550458,-1.0640715429181928,3.661186419036739,-3.2583463689732386,-1.130203283136853,3.661186419036739
573,-3.643195412420944,-1.4566220454887877,4.53155752902957,-2.5499087289548656,-1.093286683466078,4.53155752902957,5,2.356603057353056,-2.1586489940757363,-0.9909063957361723,3.5782847511526445,-3.1495553898119084,-1.167742598339564,3.5782847511526445
574,-3.5362144156766915,-1.3528525033679568,4.356650657372278,-2.444533459522324,-1.0916809561543674,4.356650657372278,4,2.402621271667786,-2.1175491585239046,-0.9550763888939845,3.493845565515973,-3.072625547417889,-1.16247276962992,3.493845565515973
575,-2.2946464205574366,-1.3424737380910128,3.339403169169566,-1.8185600793242247,-0.4760863412332119,3.339403169169566,6,2.199226904846966,-2.0704937484029577,-0.9493537935986076,3.4082718705617716,-3.0198475420015654,-1.1211399548043501,3.4082718705617716
576,-2.383784096407986,-1.2342163426078172,3.320243074394572,-1.8090002195079016,-0.5747838769000844,3.320243074394572,1,2.2507517411404785,-2.016988696813611,-0.9639838915284221,3.3217777201985537,-2.980972588342033,-1.0530048052851888,3.3217777201985537
